"id1","id2","Latitude","Longitude","Elevation"
"CFI372B","PPdh2",49.83,-115.790001,845
"CFI372C","PPdh2",49.83,-115.790001,845
"CFI375A","MSdk2",50.22,-115.260002,1425
"CFI375B","MSdk2",50.22,-115.260002,1420
"CFI375C","MSdk2",50.22,-115.260002,1420
"CFI397A","ICHmk4",49.94,-115.870003,1490
"CFI397B","ICHmk4",49.94,-115.870003,1485
"CFI403A","ESSFdk2",50.31,-115.290001,1482
"CFI403B","ESSFdk2",50.31,-115.290001,1497
"CFI403C","ESSFdk2",50.31,-115.290001,1485
"CFI406A","IDFdm2",50.07,-115.629997,1190
"CFI406B","IDFdm2",50.07,-115.629997,1200
"CFI406C","IDFdm2",50.07,-115.629997,1206
"CFI414A","IDFdm2",50.18,-115.720001,1007
"CFI414B","IDFdm2",50.18,-115.720001,1008
"CFI414C","IDFdm2",50.18,-115.720001,1009
"CFI422A","MSdk2",50.12,-115.279999,1584
"CFI422B","MSdk2",50.12,-115.279999,1588
"CFI422C","MSdk2",50.12,-115.279999,1589
"CFI434A","IDFdm2",50.12,-115.849998,980
"CFI434B","IDFdm2",50.12,-115.849998,980
"CFI434C","IDFdm2",50.12,-115.849998,986
"CFI436A","IDFdm2",50.12,-115.629997,1135
"CFI436B","IDFdm2",50.12,-115.629997,1135
"CFI436C","IDFdm2",50.12,-115.629997,1135
"CFI50A","ICHmk4",50.44,-115.480003,1645
"CFI52A","ESSFdk2",49.91,-115.480003,1573
"CFI52B","ESSFdk2",49.91,-115.480003,1573
"CFI52C","ESSFdk2",49.91,-115.480003,1574
"CFI542A","ESSFdk",49.89,-116,2033
"CFI552B","MSdk2",50.22,-115.449997,1166
"CFI552C","MSdk2",50.22,-115.449997,1350
"CFI553A","IDFxk",50.27,-115.879997,938
"CFI553B","IDFxk",50.27,-115.879997,932
"CFI553C","IDFxk",50.27,-115.879997,932
"CFI565B","MSdk2",50.2,-115.449997,1135
"CFI565C","MSdk2",50.2,-115.449997,1137
"CFI569C","ICHmk4",49.94,-115.870003,1483
"CFI570A","ICHmk4",49.9,-115.889999,1228
"CFI570B","ICHmk4",49.9,-115.889999,1235
"CFI570C","ICHmk4",49.9,-115.889999,1234
"CFI586A","MSdk2",49.96,-116.059998,1340
"CFI586B","MSdk2",49.96,-116.059998,1316
"CFI586C","MSdk2",49.96,-116.059998,1319
"CFI599A","PPdh2",49.79,-115.779999,821
"CFI599B","PPdh2",49.79,-115.779999,825
"CFI59A","ESSFdk2",49.98,-115.449997,1605
"CFI59B","ESSFdk2",49.98,-115.449997,1605
"CFI625A","IDFdm2",50.13,-116.07,1132
"CFI625B","IDFdm2",50.13,-116.07,1141
"CFI625C","IDFdm2",50.13,-116.07,1142
"CFI629A","MSdk2",50.18,-115.290001,1300
"CFI62A","MSdk2",50.26,-115.690002,880
"CFI62B","MSdk2",50.26,-115.690002,878
"CFI62C","MSdk2",50.26,-115.690002,892
"CFI635A","MSdk2",50.09,-115.529999,1345
"CFI635B","MSdk2",50.09,-115.529999,1373
"CFI635C","MSdk2",50.09,-115.529999,1373
"CFI640A","IDFdm2",50.09,-115.830002,967
"CFI640B","IDFdm2",50.09,-115.830002,963
"CFI640C","IDFdm2",50.1,-115.830002,955
"CFI642A","IDFdm2",50.13,-115.82,993
"CFI642B","IDFdm2",50.13,-115.82,994
"CFI642C","IDFdm2",50.13,-115.82,993
"CFI645A","MSdk2",50.2,-115.279999,1400
"CFI645C","MSdk2",50.2,-115.279999,1400
"CFI64C","MSdk2",50.28,-115.730003,1245
"CFI654A","IDFdm2",50.19,-115.699997,1020
"CFI654B","IDFdm2",50.19,-115.699997,1020
"CFI654C","IDFdm2",50.19,-115.699997,1020
"CFI671A","ICHmk4",49.91,-115.889999,1346
"CFI671B","ICHmk4",49.91,-115.889999,1350
"CFI671C","ICHmk4",49.91,-115.889999,1350
"CFI718A","ICHmk4",49.97,-115.940002,1221
"CFI718B","ICHmk4",49.97,-115.93,1224
"CFI718C","ICHmk4",49.97,-115.93,1203
"CFI775A","MSdk2",50.13,-115.279999,1515
"CFI775B","MSdk2",50.13,-115.279999,1528
"CFI775C","MSdk2",50.13,-115.279999,1527
"CFI793C","MSdk2",50.15,-115.940002,1376
"CFI803A","ESSFdk2",49.89,-115.480003,1648
"CFI803B","ESSFdk2",49.89,-115.480003,1646
"CFI803C","ESSFdk2",49.89,-115.480003,1651
"CFI808A","MSdk2",50,-115.529999,1425
"CFI808B","MSdk2",50,-115.529999,1430
"CFI816A","MSdk2",50.15,-116.050003,1517
"CFI827A","IDFdm2",50.05,-115.629997,1273
"CFI827B","IDFdm2",50.05,-115.629997,1272
"CFI827C","IDFdm2",50.05,-115.629997,1270
"CFI828B","MSdk2",49.95,-116,1466
"CFI828C","MSdk2",49.95,-116,1456
"CFI837B","IDFdm2",50.14,-115.93,1031
"CFI837C","IDFdm2",50.14,-115.93,1027
"CFI838A","MSdk2",50.25,-115.300003,1600
"CFI838B","MSdk2",50.25,-115.300003,1570
"CFI838C","MSdk2",50.25,-115.300003,1595
"CFI890A","MSdk2",49.94,-115.5,1550
"CFI890B","MSdk2",49.94,-115.5,1550
"CFI890C","MSdk2",49.96,-115.5,1552
"CFI925A","ICHmk4",50.05,-115.900002,1595
"CFI925B","ICHmk4",50.05,-115.900002,1563
"CFI925C","ICHmk4",50.05,-115.900002,1560
"CFI93A","IDFdm2",50.14,-115.870003,1003
"CFI93B","IDFdm2",50.14,-115.879997,1003
"CFI93C","IDFdm2",50.14,-115.879997,995
"CFIS-2","ICHmw1",51.08,-116.75,1292
"CFIS-3","ICHmw1",51.05,-116.709999,1295
"CFIS-4","ICHmw1",51.13,-116.830002,1283
"CFIS-7","ICHmw1",51.11,-116.800003,1247
"CFIS-8","ICHmw1",51.11,-116.790001,1170
"CFIS-9","ICHmw1",51.13,-116.830002,1176
"CFIV20","ESSFdk2",49.98,-115.290001,1907
"CFIV21","ESSFdk2",49.99,-115.300003,1879
"CG0001","ESSFwc2",50.96,-118.93,1405
"CG0002","ESSFwc2",50.97,-118.919998,1410
"CG0004","ICHwk1",50.96,-118.93,1325
"CG0005","ICHmw2",50.95,-118.980003,385
"CG0008","ICHmw2",50.96,-118.959999,855
"CG0014","ICHmw2",50.94,-118.949997,1160
"CG0015","ESSFwc2",50.96,-118.919998,1420
"CG0019","ESSFwc2",51,-118.879997,1580
"CG0023","ICHmw2",50.93,-119,371
"CG0024","ESSFwc2",50.97,-118.900002,1580
"CM01_96","MHmmp2",49.02,-121.849998,1525
"CM03_96","MHmm2",49.02,-121.849998,1525
"CM1382A","PPdh2",49.69,-115.639999,889
"CM1382B","PPdh2",49.69,-115.639999,868
"CM191A","PPdh2",49.65,-115.629997,879
"CM695A","PPdh2",49.71,-115.769997,885
"CM84A","PPdh2",49.72,-115.769997,896
"COG01","IDFxh1",50.21,-119.5,698
"COG03","IDFxh1",50.22,-119.510002,575
"COG04","IDFxh1",50.2,-119.480003,550
"COG05","IDFxh1",50.11,-119.519997,720
"COG06","IDFxh1",49.99,-119.559998,840
"COG31","IDFxh1",50.02,-119.510002,990
"COG34","IDFxh1",49.99,-119.5,760
"COG35","PPxh1",49.99,-119.489998,400
"COG40","IDFxh1",49.96,-119.5,650
"CT08","SBSdw2",52.57,-122.260002,NA
"CT09","SBSdw2",52.57,-122.269997,1125
"CT10","SBSdw2",52.57,-122.269997,1097
"CT13","SBSdw2",52.58,-122.309998,975
"COG103","IDFxh1",50.09,-119.5,400
"COG106","IDFxh1",50.09,-119.5,390
"COG107","IDFxh1",50.09,-119.5,360
"COG111","IDFxh1",50.21,-119.470001,530
"COG114","IDFxh1",50.23,-119.489998,580
"COG121","IDFxh1",49.99,-119.559998,855
"COG125","IDFxh1",50.22,-119.489998,640
"COG131","IDFxh1",50.16,-119.510002,540
"COG133","IDFxh1",50.16,-119.510002,540
"COG135","IDFxh1",50.14,-119.5,530
"COG150","IDFxh1",50.22,-119.480003,800
"COG21","IDFmw1",49.99,-119.32,895
"COG25","IDFxh1",49.97,-119.330002,740
"COG49","IDFxh1",49.89,-119.550003,695
"COG52","IDFxh1",49.94,-119.300003,1020
"COG55","IDFxh1",49.94,-119.519997,880
"COG59","IDFxh1",49.92,-119.550003,700
"COG65","IDFdk2",49.84,-119.669998,720
"COG68","IDFdk2",49.92,-119.599998,950
"COG69","IDFxh1",49.91,-119.589996,945
"COG78","IDFxh1",49.87,-119.300003,1090
"COG80","IDFmw1",49.87,-119.260002,1030
"COG85","IDFxh1",50.04,-119.5,620
"COG88","IDFxh1",50.08,-119.5,460
"CR01-9","ESSFdk1",49.02,-115.529999,1596
"CR28013","ESSFwm2",49.53,-116.480003,1536
"CR7191","ESSFdk1",49.08,-114.190002,1483
"CR7201","ESSFdk",49.7,-114.940002,1747
"CR7235","ICHmk1",49.44,-115.290001,1009
"CR7236","MSdk",49.44,-115.260002,1207
"CR7237","ESSFwm1",49.56,-115.260002,1522
"CR7242","ESSFwm1",49.3,-114.709999,1827
"CT02","SBSdw2",52.65,-122.349998,930
"CT-03","ICHwk4",53,-121.050003,1174
"CT-04","ICHwk4",52.99,-121.059998,1073
"CT-06","ICHwk4",52.96,-120.970001,933
"CT07","SBSdw2",52.65,-122.419998,815
"CT20","SBSdw2",52.56,-122.360001,860
"CT21","SBSdw2",52.58,-122.370003,927
"CT-25","ESSFwc3",52.87,-121.080002,1756
"CT26","SBSdw2",52.55,-122.379997,NA
"D89BSH8","ICHmw1",51.92,-117.339996,1265
"D89COP3","ICHmw1",51.52,-117.110001,1300
"D89LYL1","ICHmw1",51.88,-117.269997,1020
"DC00258","ICHmc2",55.43,-127.830002,500
"DC01058","ICHmc2",55.43,-127.830002,520
"DC01258","ICHmc2",55.43,-127.830002,460
"DC01458","ICHmc2",55.43,-127.830002,550
"DC01958","ICHmc2",55.43,-127.830002,570
"DC02058","ICHmc2",55.43,-127.830002,490
"CW8804","MHmm2",53.53,-127.639999,940
"CW8805","MHmm2",53.5,-127.660004,880
"CW8812","MHmm2",53.6,-127.800003,820
"D780516","ESSFwc2",51.61,-117.669998,1550
"D791439","ICHwk1",51.74,-117.690002,765
"DC02358","ICHmc2",55.43,-127.830002,520
"DC02558","ICHmc2",55.43,-127.830002,520
"DC03058","ICHmc2",55.43,-127.830002,530
"DC03358","ICHmc2",55.43,-127.830002,510
"DC03658","ICHmc2",55.43,-127.830002,515
"DC03758","ICHmc2",55.43,-127.830002,530
"DC03858","ICHmc2",55.43,-127.830002,780
"DC03958","ICHmc2",55.43,-127.830002,810
"DC04058","ICHmc2",55.43,-127.830002,790
"DC04458","ICHmc2",55.43,-127.830002,750
"DC04658","ICHmc2",55.43,-127.830002,660
"DC04958","ICHmc2",55.43,-127.830002,520
"DC05158","ICHmc2",55.43,-127.830002,570
"DC05358","ICHmc2",55.43,-127.830002,550
"DC05558","ICHmc2",55.43,-127.830002,560
"DC05658","ICHmc2",55.43,-127.830002,570
"DC05758","ICHmc2",55.43,-127.830002,600
"DC06158","ICHmc2",55.43,-127.830002,510
"DC06458","ICHmc2",55.43,-127.830002,460
"DC06558","ICHmc2",55.43,-127.830002,470
"DC06658","ICHmc2",55.43,-127.830002,500
"DC06758","ICHmc2",55.43,-127.830002,510
"DC07258","ICHmc2",55.43,-127.830002,550
"DC07558","ICHmc2",55.43,-127.830002,500
"DC08058","ICHmc2",55.43,-127.830002,540
"DC10058","ICHmc2",55.43,-127.830002,450
"DC10658","ICHmc2",55.43,-127.830002,470
"DC10858","ICHmc2",55.43,-127.830002,510
"DC11058","ICHmc2",55.43,-127.830002,420
"DC11358","ICHmc2",55.43,-127.830002,480
"DC11658","ICHmc2",55.43,-127.830002,510
"DC11958","ICHmc2",55.43,-127.830002,420
"DC12358","ICHmc2",55.43,-127.830002,440
"DC12458","ICHmc2",55.43,-127.830002,490
"DC12658","ICHmc2",55.43,-127.830002,570
"DC12758","ICHmc2",55.43,-127.830002,560
"DC12958","ICHmc2",55.43,-127.830002,540
"DC13358","ICHmc2",55.43,-127.830002,530
"DC13758","ICHmc2",55.43,-127.830002,NA
"DC13858","ICHmc2",55.43,-127.830002,540
"DC14058","ICHmc2",55.43,-127.830002,510
"DC14358","ICHmc2",55.43,-127.830002,420
"DC14558","ICHmc2",55.43,-127.830002,540
"DC14858","ICHmc2",55.43,-127.830002,520
"DC15058","ICHmc2",55.43,-127.830002,530
"DC15158","ICHmc2",55.43,-127.830002,640
"DC15458","ICHmc2",55.43,-127.830002,510
"DC15658","ICHmc2",55.43,-127.830002,500
"DC15758","ICHmc2",55.43,-127.830002,540
"DC16158","ICHmc2",55.43,-127.830002,610
"DC16258","ICHmc2",55.43,-127.830002,660
"DC16458","ICHmc2",55.43,-127.830002,810
"DC30158","ICHmc2",55.43,-127.830002,420
"DC30258","ICHmc2",55.43,-127.830002,420
"DC30558","ICHmc2",55.43,-127.830002,460
"DC30758","ICHmc2",55.43,-127.830002,360
"DC30858","ICHmc2",55.43,-127.830002,350
"DC30958","ICHmc2",55.43,-127.830002,460
"DC31058","ICHmc2",55.43,-127.830002,640
"DC31158","ICHmc2",55.43,-127.830002,780
"DK05-G1","ICHwk3",53.41,-120.410004,894
"DK07-G3","ICHwk3",53.47,-120.360001,1135
"DK09-F1","ESSFmm1",53.49,-120.379997,1450
"DK09-F2","ESSFmm1",53.49,-120.370003,1669
"DK11-G1","ICHwk3",53.38,-120.379997,948
"DK12-G2","ICHwk3",53.55,-120.699997,820
"DK13-G4","ICHwk3",53.33,-120.32,994
"DK17-G1","ICHwk3",53.52,-120.279999,1277
"DK19-G1","ICHmm",53.27,-120.18,817
"DK20-G1","ICHwk3",53.54,-120.519997,867
"DK20-G2","ICHwk3",53.54,-120.510002,998
"DK21-G3","ICHwk3",53.45,-120.489998,844
"DK21-G4","ICHwk3",53.45,-120.489998,849
"DKF09","ESSFmc",54.58,-127.32,1126
"DKF10","SBSmc2",54.59,-127.339996,862
"DKF20","SBSmc2",54.98,-126.800003,984
"DKF23","SBSmc2",54.8,-126.790001,1040
"DKF35","SBSmc2",55.14,-126.839996,820
"DKF38","SBSmc2",55.02,-126.650002,978
"DKF39","SBSmc2",55.01,-126.529999,998
"DKF40","ESSFmc",55.04,-126.949997,1272
"DKF43","ESSFmc",55.04,-126.949997,1241
"DKF50","ESSFwv",54.9,-127.379997,1009
"DKF51","ICHmc1",54.92,-127.550003,729
"DKF53","ICHmc1",54.92,-127.589996,724
"DKF54","ICHmc1",54.9,-127.610001,851
"GH-D119","ESSFdkw",50.58,-116.639999,2035
"GH-D128","ESSFdk2",50.6,-116.589996,1950
"GH-D146","ICHwk1",50.63,-116.669998,1249
"GH-D149","ICHwk1",50.62,-116.669998,1270
"GH-D15","IDFdm2",50.5,-116.120003,1067
"GH-D153","ICHwk1",50.62,-116.690002,1340
"GH-D16","IDFdm2",50.5,-116.120003,1059
"GBR070","ESSFwc2",51.75,-119.879997,1445
"GBR072","ESSFwc2",51.87,-120.309998,1400
"GBR076","ESSFwc2",51.73,-120.279999,1550
"GBR080","ESSFwc2",51.75,-119.790001,1550
"GBR081","ESSFwc2",51.75,-119.790001,1555
"GBR084","ESSFvv",51.9,-119.910004,1835
"GBR085","ESSFvv",51.9,-119.910004,1835
"GBR086","ESSFvv",51.89,-119.919998,1750
"GBR087","ESSFvv",51.89,-119.919998,1750
"GBR088","ESSFvv",51.92,-119.910004,1830
"GBR089","ESSFvv",51.92,-119.910004,1825
"GBR090","ESSFvv",51.92,-119.910004,1840
"GBR091","ESSFvv",51.92,-119.910004,1840
"GBR094","ESSFvv",51.89,-119.910004,1785
"GBR095","ESSFvv",51.89,-119.910004,1780
"GBR117","ESSFvv",51.81,-119.849998,1775
"GBR120","ESSFvv",51.81,-119.860001,1845
"GBR122","ESSFvv",51.81,-119.860001,1880
"GBR123","ESSFvv",51.81,-119.860001,1880
"GBR124","ESSFvv",51.83,-119.839996,1955
"GBR125","ESSFvv",51.83,-119.839996,1955
"GBR126","ESSFvv",51.83,-119.839996,1870
"GBR127","ESSFvv",51.83,-119.839996,1880
"GBR128","ESSFvv",51.88,-119.910004,1760
"GBR129","ESSFvv",51.88,-119.910004,1760
"GBR130","ESSFvv",51.89,-119.910004,1745
"GBR133","ESSFvv",51.9,-119.900002,1865
"GBR137","ESSFvv",51.93,-119.900002,1890
"DKF55","ICHmc2",54.91,-127.589996,870
"DKF59","ESSFwv",54.95,-127.529999,1054
"DKF62","ICHmc2",55.01,-127.360001,478
"DM007","CWHvm1",54.27,-129.419998,195
"DM014","CWHvm2",54.45,-129.869995,595
"DM025","CWHvm2",54.04,-129.940002,405
"DM032","CWHvm1",54.12,-129.600006,210
"DM043","CWHvm1",54.25,-129.589996,250
"DM044","CWHvm1",54.25,-129.589996,240
"DM055","CWHvm1",53.97,-129.75,40
"DMSI02","CWHws1",54.37,-129.050003,195
"DMSI31","CWHvm1",54.29,-129.419998,180
"DMWM06","CWHvm2",54.05,-129.440002,580
"DMWM08","CWHvm2",54.05,-129.440002,730
"ET10","ESSFwk1",53.35,-121.959999,1341
"ET-25","ICHwk4",52.9,-120.93,1113
"F770202","ESSFvcw",51.1,-118.459999,1740
"F770206","ESSFvc",51.43,-118.519997,1500
"F770207","ESSFvc",51.44,-118.519997,1500
"F770221","ESSFvc",51.39,-118.370003,1510
"F770273","ESSFvc",51.04,-118.339996,1430
"F770277","ESSFvc",51.04,-118.150002,1580
"F770280","ESSFvc",51.04,-118.129997,1480
"F780577","ICHmw3",51.21,-118.199997,560
"F780578","ICHmw3",51.01,-118.220001,470
"F791435","ICHvk1",51.42,-118.120003,855
"F791460","ICHwk1",51.39,-118.470001,700
"G-12","SBSmh",52.47,-121.849998,750
"G-13","SBSmh",52.47,-121.849998,790
"G-23","SBSdw1",52.47,-121.82,830
"G-28","SBSmh",52.52,-121.879997,740
"FC05","MSdk2",50.74,-116.349998,1140
"FC06","IDFdm",50.74,-116.330002,1080
"FC07","IDFdm",50.75,-116.330002,1080
"FC08","IDFdm",50.75,-116.32,1080
"FC09","MSdk2",50.73,-116.300003,1100
"FC10","MSdk2",50.73,-116.339996,1160
"FC11","MSdk2",50.73,-116.339996,1120
"FC12","MSdk2",50.73,-116.309998,1140
"FC13","MSdk2",50.73,-116.309998,1140
"FC14","MSdk",50.7,-116.330002,1280
"FC15","IDFdm",50.73,-116.290001,1080
"FC22","IDFdm",50.63,-116.129997,1000
"FC23","IDFdm",50.6,-116.139999,980
"FC32","MSdk2",50.69,-116.209999,1360
"FC35","IDFdm",50.65,-116.25,1080
"FC41","IDFdm",50.62,-116.129997,1020
"FC44","MSdk2",50.65,-116.160004,1300
"FC49","IDFdm2",50.64,-116.160004,1180
"FH04","IDFdm",50.61,-116.18,1000
"FH05","IDFdm",50.6,-116.209999,1080
"FH06","MSdk2",50.61,-116.239998,1240
"FH10","MSdk",50.58,-116.339996,1580
"FH14","MSdk2",50.59,-116.349998,1540
"FH20","MSdk",50.57,-116.269997,1220
"FI12-93","IDFdm2",50.13,-115.970001,1096
"G-38","SBSdw1",52.53,-121.849998,940
"G-39","ICHmk3",52.62,-121.690002,1080
"G770205","ESSFvcw",51.07,-117.879997,1800
"G770293","ICHvk1",51.16,-117.760002,1360
"G770294","ESSFwc1",51.15,-117.760002,1430
"G780513","ICHwk1",51.37,-117.739998,1165
"G780519","ESSFvc",51.45,-117.839996,1692
"G780529","ICHmw1",51.66,-117.480003,1018
"G780530","ICHwk1",52,-117.370003,1000
"G780532","ICHmw1",51.74,-117.559998,792
"G780538","ICHmw1",51.87,-117.300003,880
"G780539","ICHmw1",51.87,-117.300003,860
"G780550","ICHwk1",51.24,-117.349998,1166
"G780551","ICHwk1",51.24,-117.349998,1150
"G780552","ESSFwm3",51.07,-117.260002,1414
"G780554","ESSFwm3",51.06,-117.269997,1395
"G780568","ESSFwm3",51.33,-117.260002,1743
"G791429","ICHvk1",51.18,-117.900002,1135
"G791471","ICHmw1",51.53,-117.43,845
"G796936","ICHvk1",51.22,-117.809998,1125
"G89QTZ2","ICHmw1",51.45,-117.349998,1340
"GBR005","ESSFvv",51.87,-119.900002,1715
"GBR007","ESSFwc2",51.87,-119.910004,1685
"GBR008","ESSFvv",51.87,-119.910004,1700
"GBR015","ESSFvv",51.86,-119.910004,1760
"GBR016","ESSFvv",51.86,-119.910004,1760
"GBR022","ESSFwc2",51.86,-119.919998,1655
"GBR023","ESSFwc2",51.86,-119.919998,1645
"GBR045","ESSFwc2",51.75,-119.839996,1680
"GBR052","ESSFvv",51.76,-119.82,1945
"GBR061","ESSFvv",51.76,-119.849998,2000
"GBR062","ESSFvv",51.76,-119.849998,2000
"GBR063","ESSFvv",51.76,-119.860001,1860
"GBR064","ESSFvv",51.76,-119.860001,1860
"GBR176","ESSFvv",51.81,-119.82,1780
"GBR178","ESSFvv",51.81,-119.82,1780
"GBR179","ESSFvv",51.81,-119.82,1780
"GH-D1","ICHmw2",50.28,-116.919998,610
"GH-D103","ESSFdk2",50.58,-116.589996,1500
"GBR145","ESSFwc2",51.86,-119.919998,1630
"GBR147","ESSFvv",51.89,-119.919998,1780
"GBR148","ESSFvv",51.89,-119.910004,1810
"GBR150","ESSFvv",51.89,-119.919998,1780
"GBR151","ESSFvv",51.89,-119.919998,1775
"GBR153","ESSFvv",51.89,-119.919998,1820
"GBR154","ESSFvv",51.92,-119.93,1780
"GBR157","ESSFvv",51.92,-119.889999,1870
"GBR158","ESSFvv",51.92,-119.900002,1860
"GBR167","ESSFwc2",51.87,-119.919998,1655
"GH-D164","ICHwk1",50.53,-116.82,1130
"GH-D166","ICHwk1",50.53,-116.809998,1195
"H791369","ESSFdk2",51.27,-116.879997,1765
"H791370","MSdk2",51.28,-116.889999,1550
"H791445","ICHmk4",51.21,-116.620003,1050
"H791448","ICHmk4",51.09,-116.739998,1045
"H791451","IDFdm2n",51.11,-116.699997,924
"H791454","MSdk2",51.08,-116.339996,1350
"H801953","MSdk2",51.06,-116.830002,1150
"H801968","MSdk2",51.02,-116.269997,1330
"H801970","MSdk2",51.04,-116.309998,1280
"NPSP042","ICHmw2",49.92,-118.269997,1300
"NPSP062","ICHmw3",50.9,-118.120003,550
"NPSP063","IDFdm2",51.3,-116.889999,1070
"NPSP064","ICHmk4",51.51,-116.949997,960
"NPSP069","ICHmk4",51.35,-117.050003,965
"NPSP070","ICHmw1",51.74,-117.370003,1400
"NPSP071","ICHmw1",51.74,-117.370003,1230
"NTP-051","ICHmw3",51.69,-119.290001,1050
"PSP9164","ICHmk1",49.11,-118.550003,1180
"PSP9166","ICHmk1",49.11,-118.550003,1150
"PSP9169","ICHmk1",49.02,-118.580002,1147
"PSP9171","ICHmk1",49.02,-118.580002,1127
"PSP9172","ICHmk1",49.02,-118.580002,1120
"PSP9173","ICHmk1",49.13,-118.529999,1000
"PSP9174","ICHmk1",49.14,-118.529999,1030
"PSP9175","ICHmk1",49.09,-118.550003,1011
"PSP9179","IDFdm1",49.15,-118.440002,550
"PSP9180","IDFdm1",49.15,-118.440002,580
"PSP9181","IDFdm1",49.15,-118.440002,590
"PSP9182","IDFdm1",49.15,-118.440002,600
"PSP9210","IDFdm2",49.2,-115.339996,1070
"GH-D169","ICHwk1",50.56,-116.769997,1280
"GH-D17","IDFdm2",50.5,-116.110001,1066
"GH-D170","ICHwk1",50.56,-116.769997,1290
"GH-D176","ICHwk1",50.56,-116.769997,1130
"GH-D18","IDFdm2",50.5,-116.110001,1067
"GH-D188","ICHwk1",50.58,-116.769997,1113
"GH-D2","ICHmw2",50.28,-116.910004,690
"GH-D22","IDFdm2",50.51,-116.110001,1068
"GH-D23","IDFdm2",50.51,-116.110001,1078
"GH-D27","IDFdm2",50.51,-116.110001,1034
"GH-D28","IDFdm2",50.49,-116.110001,1055
"GH-D37","IDFdm2",50.52,-116.120003,1054
"GH-D38","IDFdm2",50.52,-116.120003,1044
"GH-D41","IDFdm2",50.56,-116.230003,1060
"GH-D43","IDFdm2",50.56,-116.239998,1140
"GH-D44","IDFdm2",50.55,-116.230003,1145
"GH-D45","MSdk2",50.55,-116.230003,1170
"GH-D50","IDFdm2",50.55,-116.209999,1144
"GH-D51","MSdk2",50.55,-116.209999,1187
"GH-D66","IDFdm2",50.56,-116.220001,1060
"GH-D68","IDFdm2",50.56,-116.220001,1028
"GH-D82","IDFdm2",50.53,-116.169998,1125
"GH-D92","IDFdm2",50.56,-116.160004,1060
"GH-G113","ICHwk1",50.6,-116.709999,1260
"GH-G114","ICHwk1",50.6,-116.699997,1412
"GH-G129","ICHwk1",50.59,-116.739998,1160
"GH-G131","ICHwk1",50.58,-116.760002,1175
"GH-G19","ICHmw2",50.4,-116.919998,1071
"GH-G35","ICHwk1",50.48,-116.870003,895
"GH-G36","ICHwk1",50.51,-116.860001,885
"GH-G40","ICHwk1",50.51,-116.870003,1410
"GH-G41","ESSFwc1",50.51,-116.870003,1500
"GH-G42","ICHwk1",50.51,-116.870003,1320
"GH-G44","ICHwk1",50.5,-116.870003,1175
"GH-G64","ICHmw2",50.46,-116.910004,630
"GH-G69","ESSFwcw",50.6,-116.650002,2150
"GH-G72","ESSFwcw",50.6,-116.650002,2049
"GH-G81","ESSFdkw",50.6,-116.589996,1975
"GH-K119","MSdk2",50.58,-116.57,1440
"GH-K128","MSdk2",50.56,-116.5,1380
"GH-K140","MSdk2",50.56,-116.5,1355
"GH-K142","ICHmw2",50.35,-116.839996,1640
"GH-K145","ICHmw2",50.35,-116.839996,1305
"GH-K148","ICHmw2",50.34,-116.839996,1015
"GH-K149","ICHmw2",50.34,-116.839996,900
"GH-K152","ICHmw2",50.34,-116.839996,1005
"GH-K154","ICHmw2",50.34,-116.839996,950
"GH-K155","ICHmw2",50.34,-116.839996,870
"GH-K162","ICHmw2",50.33,-116.839996,920
"GH-K163","ICHmw2",50.33,-116.839996,925
"GH-K166","ICHmw2",50.32,-116.839996,1110
"GH-K167","ICHmw2",50.32,-116.849998,935
"GH-K170","ICHmw2",50.35,-116.790001,1110
"GH-K171","ICHmw2",50.35,-116.790001,1145
"GH-K178","ICHmw2",50.34,-116.800003,1125
"GH-K179","ICHmw2",50.34,-116.800003,1070
"GH-K189","ICHmw2",50.34,-116.809998,1040
"GH-K191","ICHmw2",50.34,-116.82,1070
"GH-K193","ICHmw2",50.33,-116.839996,915
"GH-K194","ICHmw2",50.33,-116.849998,900
"GH-K222","ICHwk1",50.51,-116.849998,1210
"GH-K224","ICHmw2",50.27,-116.910004,620
"GH-K33","ICHmw2",50.42,-116.910004,1320
"GH-K38","ICHmw2",50.42,-116.900002,1090
"GH-K50","ICHmw2",50.45,-116.900002,720
"GH-K51","ICHmw2",50.45,-116.910004,650
"GH-K53","ICHmw2",50.37,-116.919998,630
"GH-K55","ICHwk1",50.49,-116.870003,910
"GH-K63","MSdk2",50.55,-116.480003,1280
"GH-K64","MSdk2",50.55,-116.480003,1460
"GH-K78","MSdk2",50.56,-116.449997,1290
"GH-K95","MSdk2",50.56,-116.360001,1140
"GH-K98","MSdk2",50.56,-116.360001,1230
"GHT111","CWHwh1",52.57,-131.429993,5
"GR 040","CWHvh1",50.18,-127.120003,35
"GR 041","CWHvm1",50.13,-127.190002,140
"GR 053","CWHvm1",49.8,-126.129997,241
"GR 055","CWHvm1",49.81,-126.160004,490
"GR 057","MHmm1",49.81,-126.239998,640
"GR 063","CWHvm1",49.79,-126.300003,180
"GR 068","CWHvm1",49.8,-126.360001,40
"GR 069","CWHvm1",49.81,-126.360001,60
"GR1-01","CWHvh2",54.25,-129.960007,NA
"GR 072","CWHvm1",49.84,-125.870003,350
"GR 077","CWHvm1",49.99,-126.449997,230
"GR 081","CWHvm1",50.17,-126.959999,540
"GR 087","CWHvm2",49.94,-127.010002,750
"GR 088","CWHvm2",49.94,-127.010002,760
